Transaction Date,Customer ID,Product Description
17/01/2014,1743,whipped/sour cream
17/01/2014,1798,pastry
17/01/2014,1798,pip fruit
17/01/2014,1798,small milk
17/01/2014,1798,yogurt
17/01/2014,2134,bottled water
17/01/2014,2134,soda
17/01/2014,2340,meat
17/01/2014,2340,red/blush wine
17/01/2014,2340,soda
17/01/2014,2340,yogurt
17/01/2014,2431,domestic eggs
17/01/2014,2431,large milk
17/01/2014,2431,processed cheese
17/01/2014,2431,soda
17/01/2014,2746,brown bread
17/01/2014,2746,hamburger meat
17/01/2014,2855,coffee
17/01/2014,2855,italian sausage
17/01/2014,2855,sausage
17/01/2014,2855,yogurt
17/01/2014,2905,brown bread
17/01/2014,2905,waffles
17/01/2014,2980,bottled beer
17/01/2014,2980,cleaner
17/01/2014,2980,other vegetables
17/01/2014,3054,other vegetables
17/01/2014,3054,root vegetables
17/01/2014,3054,semi-finished bread
17/01/2014,3054,waffles
17/01/2014,3595,curd
17/01/2014,3595,other vegetables
17/01/2014,4182,med milk
17/01/2014,4182,sliced cheese
17/01/2014,4250,pet care
17/01/2014,4250,yogurt
17/01/2014,4303,instant coffee
17/01/2014,4303,shopping bags
17/01/2014,4303,sugar
17/01/2014,4392,other vegetables
17/01/2014,4392,pork
18/01/2014,1162,white bread
18/01/2014,1162,yogurt
18/01/2014,1275,butter milk
18/01/2014,1275,domestic eggs
18/01/2014,1275,frozen potato products
18/01/2014,1275,shopping bags
18/01/2014,1462,bottled beer
18/01/2014,1462,salty snack
18/01/2014,1462,sausage
18/01/2014,1462,sugar
18/01/2014,1682,newspapers
18/01/2014,1682,other vegetables
18/01/2014,1797,chocolate marshmallow
18/01/2014,1797,other vegetables
18/01/2014,1816,cake bar
18/01/2014,1816,jam
18/01/2014,2091,photo/film
18/01/2014,2091,vinegar
18/01/2014,2353,cereals
18/01/2014,2353,soda
18/01/2014,2390,other vegetables
18/01/2014,2391,citrus fruit
18/01/2014,2391,whipped/sour cream
18/01/2014,2413,cat food
18/01/2014,2413,large milk
18/01/2014,2816,chewing gum
18/01/2014,2816,citrus fruit
18/01/2014,2816,frozen vegetables
18/01/2014,2816,margarine
18/01/2014,2816,fish
18/01/2014,2816,small milk
18/01/2014,2850,organic sausage
18/01/2014,2850,UHT-milk
18/01/2014,2909,frozen fish
18/01/2014,2909,small milk
18/01/2014,3348,other vegetables
18/01/2014,3348,pickled vegetables
18/01/2014,3348,soda
18/01/2014,3349,curd
18/01/2014,3349,liquor
18/01/2014,3349,other vegetables
18/01/2014,3349,rolls/buns
18/01/2014,3516,dessert
18/01/2014,3516,rolls/buns
18/01/2014,3732,fruit/vegetable juice
18/01/2014,3732,ice cream
18/01/2014,3732,rolls/buns
18/01/2014,3732,soda
18/01/2014,4233,chicken
18/01/2014,4233,packaged fruit/vegetables
18/01/2014,4233,soda
18/01/2014,4505,other vegetables
18/01/2014,4505,tropical fruit
18/01/2014,4814,pickled vegetables
18/01/2014,4814,shopping bags
18/01/2014,4814,small milk
18/01/2014,4814,yogurt
18/01/2014,4978,grapes
18/01/2014,4978,pork
18/01/2014,4978,sauces
19/01/2014,1003,dental care
19/01/2014,1003,frozen meals
19/01/2014,1003,sauces
19/01/2014,1438,med milk
19/01/2014,1438,delete
19/01/2014,1438,yogurt
19/01/2014,1561,cream cheese 
19/01/2014,1561,onions
19/01/2014,1569,pastry
19/01/2014,1569,rolls/buns
19/01/2014,1755,small milk
19/01/2014,1755,soda
19/01/2014,2137,hard cheese
19/01/2014,2137,UHT-milk
19/01/2014,2244,canned fish
19/01/2014,2244,finished products
19/01/2014,2244,med milk
19/01/2014,2244,yogurt
19/01/2014,2322,newspapers
19/01/2014,2322,sweet spreads
19/01/2014,2432,pickled vegetables
19/01/2014,2432,tropical fruit
19/01/2014,2446,finished products
19/01/2014,2446,margarine
19/01/2014,2446,whipped/sour cream
19/01/2014,2573,ham
19/01/2014,2573,Instant food products
19/01/2014,2615,bottled water
19/01/2014,2615,frozen vegetables
19/01/2014,2806,canned beer
19/01/2014,2806,whipped/sour cream
19/01/2014,2893,other vegetables
19/01/2014,2893,rolls/buns
19/01/2014,3025,cat food
19/01/2014,3025,cereals
19/01/2014,3025,hamburger meat
19/01/2014,3293,nuts/prunes
19/01/2014,3293,vinegar
19/01/2014,3396,cream cheese 
19/01/2014,3396,med milk
19/01/2014,3396,yogurt
19/01/2014,3474,curd
19/01/2014,3474,rolls/buns
19/01/2014,3512,butter milk
19/01/2014,3512,other vegetables
19/01/2014,4292,pot plants
19/01/2014,4292,whipped/sour cream
19/01/2014,4299,dental care
19/01/2014,4299,other vegetables
19/01/2014,4299,tidbits
19/01/2014,4579,candles
19/01/2014,4579,med milk
19/01/2014,4579,yogurt
19/01/2014,4924,cereals
19/01/2014,4924,pastry
20/01/2014,1036,fruit/vegetable juice
20/01/2014,1036,rolls/buns
20/01/2014,1036,soda
20/01/2014,1036,vinegar
20/01/2014,1069,pork
20/01/2014,1069,rolls/buns
20/01/2014,1196,pip fruit
20/01/2014,1196,shopping bags
20/01/2014,1650,coffee
20/01/2014,1650,detergent
20/01/2014,1650,pasta
20/01/2014,1650,rolls/buns
20/01/2014,2011,fruit/vegetable juice
20/01/2014,2011,whipped/sour cream
20/01/2014,2051,meat
20/01/2014,2051,rolls/buns
20/01/2014,2051,small milk
20/01/2014,2051,yogurt
20/01/2014,2106,fruit/vegetable juice
20/01/2014,2106,pastry
20/01/2014,2127,fruit/vegetable juice
20/01/2014,2127,med milk
20/01/2014,2325,long life bakery product
20/01/2014,2325,med milk
20/01/2014,2602,cereals
20/01/2014,2602,cream cheese 
20/01/2014,2602,med milk
20/01/2014,2663,canned beer
20/01/2014,2663,kitchen towels
20/01/2014,2663,tropical fruit
20/01/2014,3378,mayonnaise
20/01/2014,3378,other vegetables
20/01/2014,3378,pork
20/01/2014,3378,root vegetables
20/01/2014,3410,cream cheese 
20/01/2014,3410,shopping bags
20/01/2014,3639,hygiene articles
20/01/2014,3639,tropical fruit
20/01/2014,3639,whipped/sour cream
20/01/2014,3656,canned beer
20/01/2014,3656,dental care
20/01/2014,3695,frozen vegetables
20/01/2014,3695,other vegetables
20/01/2014,3695,pastry
20/01/2014,3695,root vegetables
20/01/2014,3890,newspapers
20/01/2014,3890,sauces
20/01/2014,3890,sliced cheese
20/01/2014,4329,bottled water
20/01/2014,4329,candles
20/01/2014,4329,pastry
20/01/2014,4406,cream cheese 
20/01/2014,4406,pork
20/01/2014,4406,small milk
20/01/2014,4406,yogurt
20/01/2014,4671,flower (seeds)
20/01/2014,4671,sausage
20/01/2014,4685,pip fruit
20/01/2014,4685,soft cheese
20/01/2014,4698,prosecco
20/01/2014,4698,rolls/buns
20/01/2014,4698,specialty chocolate
20/01/2014,4698,white bread
20/01/2014,4944,organic sausage
20/01/2014,4944,salty snack
20/01/2014,4944,white bread
20/01/2014,4991,hygiene articles
20/01/2014,4991,processed cheese
21/01/2014,1661,pip fruit
21/01/2014,1661,tidbits
21/01/2014,2120,napkins
21/01/2014,2120,small milk
21/01/2014,2120,soda
21/01/2014,2120,yogurt
21/01/2014,2246,bottled beer
21/01/2014,2246,herbs
21/01/2014,2246,newspapers
21/01/2014,2246,soda
21/01/2014,2258,butter
21/01/2014,2258,ice cream
21/01/2014,2258,sauces
21/01/2014,2258,seasonal products
21/01/2014,2261,oil
21/01/2014,2261,tropical fruit
21/01/2014,2482,herbs
21/01/2014,2482,misc. beverages
21/01/2014,2482,pip fruit
21/01/2014,2482,vinegar
21/01/2014,2573,pastry
21/01/2014,2573,soda
21/01/2014,2779,abrasive cleaner
21/01/2014,2779,red/blush wine
21/01/2014,2779,specialty cheese
21/01/2014,2779,whipped/sour cream
21/01/2014,2806,long life bakery product
21/01/2014,2806,newspapers
21/01/2014,3010,rolls/buns
21/01/2014,3010,root vegetables
21/01/2014,3010,soda
21/01/2014,3219,med milk
21/01/2014,3219,delete
21/01/2014,3315,frozen meals
21/01/2014,3315,large milk
21/01/2014,3320,hamburger meat
21/01/2014,3320,rolls/buns
21/01/2014,3344,bottled water
21/01/2014,3344,canned beer
21/01/2014,3350,baking powder
21/01/2014,3350,citrus fruit
21/01/2014,3403,baking powder
21/01/2014,3403,bottled water
21/01/2014,3403,UHT-milk
21/01/2014,3468,butter
21/01/2014,3468,dish cleaner
21/01/2014,3596,curd cheese
21/01/2014,3596,frozen vegetables
21/01/2014,3596,rolls/buns
21/01/2014,3680,butter milk
21/01/2014,3680,hamburger meat
21/01/2014,4216,brown bread
21/01/2014,4216,other vegetables
21/01/2014,4364,turkey
21/01/2014,4364,yogurt
21/01/2014,4400,rolls/buns
21/01/2014,4400,shopping bags
21/01/2014,4490,bottled water
21/01/2014,4490,domestic eggs
21/01/2014,4490,med milk
21/01/2014,4490,processed cheese
21/01/2014,4504,brown bread
21/01/2014,4504,misc. beverages
21/01/2014,4504,other vegetables
21/01/2014,4504,rolls/buns
22/01/2014,1697,butter
22/01/2014,1697,sausage
22/01/2014,1714,mustard
22/01/2014,1714,zwieback
22/01/2014,2241,brown bread
22/01/2014,2241,butter
22/01/2014,2328,bottled beer
22/01/2014,2328,candy
22/01/2014,2328,grapes
22/01/2014,2328,herbs
22/01/2014,2328,large milk
22/01/2014,2328,shopping bags
22/01/2014,3084,citrus fruit
22/01/2014,3084,other vegetables
22/01/2014,3104,root vegetables
22/01/2014,3104,white wine
22/01/2014,3119,brown bread
22/01/2014,3119,salty snack
22/01/2014,3435,bottled water
22/01/2014,3435,other vegetables
22/01/2014,3435,salad dressing
22/01/2014,3713,root vegetables
22/01/2014,3713,tropical fruit
22/01/2014,3764,frozen vegetables
22/01/2014,3764,other vegetables
22/01/2014,3764,salad dressing
22/01/2014,3950,cat food
22/01/2014,3950,white bread
22/01/2014,4036,cat food
22/01/2014,4036,rolls/buns
22/01/2014,4036,soda
22/01/2014,4036,whipped/sour cream
22/01/2014,4094,margarine
22/01/2014,4094,onions
22/01/2014,4234,detergent
22/01/2014,4234,fruit/vegetable juice
22/01/2014,4234,oil
22/01/2014,4234,other vegetables
22/01/2014,4362,chewing gum
22/01/2014,4362,curd
22/01/2014,4362,yogurt
22/01/2014,4659,root vegetables
22/01/2014,4659,shopping bags
22/01/2014,4659,small milk
22/01/2014,4659,white wine
22/01/2014,4812,rolls/buns
22/01/2014,4812,salad dressing
22/01/2014,4812,tropical fruit
23/01/2014,1005,margarine
23/01/2014,1005,whipped/sour cream
23/01/2014,1065,hamburger meat
23/01/2014,1065,large milk
23/01/2014,1065,soda
23/01/2014,1065,yogurt
23/01/2014,1336,domestic eggs
23/01/2014,1336,napkins
23/01/2014,1336,rolls/buns
23/01/2014,1445,pip fruit
23/01/2014,1445,rolls/buns
23/01/2014,1465,brown bread
23/01/2014,1465,ham
23/01/2014,1820,butter milk
23/01/2014,1820,root vegetables
23/01/2014,1895,onions
23/01/2014,1895,whipped/sour cream
23/01/2014,1908,herbs
23/01/2014,1908,sauces
23/01/2014,1908,shopping bags
23/01/2014,2341,beef
23/01/2014,2341,root vegetables
23/01/2014,2688,brown bread
23/01/2014,2688,roll products 
23/01/2014,2688,sliced cheese
23/01/2014,2727,cereals
23/01/2014,2727,fish
23/01/2014,2727,fruit/vegetable juice
23/01/2014,2801,large milk
23/01/2014,2801,rolls/buns
23/01/2014,2801,root vegetables
23/01/2014,2801,soda
23/01/2014,2808,other vegetables
23/01/2014,2808,white bread
23/01/2014,2967,canned beer
23/01/2014,2967,flower (seeds)
23/01/2014,3090,chewing gum
23/01/2014,3090,other vegetables
23/01/2014,3139,citrus fruit
23/01/2014,3139,rum
23/01/2014,3255,bottled beer
23/01/2014,3255,semi-finished bread
23/01/2014,3268,citrus fruit
23/01/2014,3268,italian sausage
23/01/2014,3268,sausage
23/01/2014,3268,white bread
23/01/2014,3529,cereals
23/01/2014,3529,fruit/vegetable juice
23/01/2014,3529,other vegetables
23/01/2014,3678,curd
23/01/2014,3678,shopping bags
23/01/2014,3678,small milk
23/01/2014,3678,specialty bar
23/01/2014,3900,canned vegetables
23/01/2014,3900,herbs
23/01/2014,3900,pasta
23/01/2014,3960,baking powder
23/01/2014,3960,frozen potato products
23/01/2014,3967,hard cheese
23/01/2014,3967,rolls/buns
23/01/2014,4365,other vegetables
23/01/2014,4365,UHT-milk
23/01/2014,4391,canned fish
23/01/2014,4391,salty snack
23/01/2014,4464,coffee
23/01/2014,4464,rolls/buns
23/01/2014,4464,soda
23/01/2014,4660,other vegetables
23/01/2014,4660,pork
23/01/2014,4660,root vegetables
23/01/2014,4660,specialty chocolate
23/01/2014,4679,beef
23/01/2014,4679,other vegetables
23/01/2014,4679,potato products
23/01/2014,4679,root vegetables
23/01/2014,4680,chocolate marshmallow
23/01/2014,4680,italian sausage
23/01/2014,4680,sausage
23/01/2014,4680,white wine
23/01/2014,4925,brown bread
23/01/2014,4925,rolls/buns
23/01/2014,4925,soda
23/01/2014,4925,sparkling wine
23/01/2014,4925,whipped/sour cream
24/01/2014,1009,canned fish
24/01/2014,1009,cocoa drinks
24/01/2014,1278,newspapers
24/01/2014,1278,root vegetables
24/01/2014,1384,canned beer
24/01/2014,1384,domestic eggs
24/01/2014,1566,citrus fruit
24/01/2014,1566,salt
24/01/2014,1781,shopping bags
24/01/2014,1781,tropical fruit
24/01/2014,1822,dessert
24/01/2014,1822,semi-finished bread
24/01/2014,2132,chocolate
24/01/2014,2132,small milk
24/01/2014,2132,waffles
24/01/2014,2461,bottled water
24/01/2014,2461,pastry
24/01/2014,3289,domestic eggs
24/01/2014,3289,other vegetables
24/01/2014,3353,root vegetables
24/01/2014,3353,sparkling wine
24/01/2014,3353,yogurt
24/01/2014,3369,rolls/buns
24/01/2014,3369,specialty bar
24/01/2014,3530,napkins
24/01/2014,3530,rolls/buns
24/01/2014,3608,house keeping products
24/01/2014,3608,spread cheese
24/01/2014,4066,hamburger meat
24/01/2014,4066,sliced cheese
24/01/2014,4479,rolls/buns
24/01/2014,4479,soda
24/01/2014,4589,candy
24/01/2014,4589,herbs
24/01/2014,4589,pork
24/01/2014,4589,yogurt
24/01/2014,4759,chewing gum
24/01/2014,4759,frozen vegetables
24/01/2014,4759,root vegetables
24/01/2014,4815,cat food
24/01/2014,4815,coffee
24/01/2014,4852,condensed milk
24/01/2014,4852,waffles
25/01/2014,1129,baking powder
25/01/2014,1129,large milk
25/01/2014,1129,rolls/buns
25/01/2014,1129,soda
25/01/2014,1169,herbs
25/01/2014,1169,med milk
25/01/2014,1169,other vegetables
25/01/2014,1169,waffles
25/01/2014,1169,white bread
25/01/2014,1237,butter milk
25/01/2014,1237,hard cheese
25/01/2014,1277,brown bread
25/01/2014,1277,butter
25/01/2014,1483,detergent
25/01/2014,1483,fruit/vegetable juice
25/01/2014,1483,sauces
25/01/2014,1483,snack products
25/01/2014,1483,yogurt
25/01/2014,1699,hygiene articles
25/01/2014,1699,liquor (appetizer)
25/01/2014,2148,cream cheese 
25/01/2014,2148,soda
25/01/2014,2232,dessert
25/01/2014,2232,domestic eggs
25/01/2014,2259,candy
25/01/2014,2259,soda
25/01/2014,2607,margarine
25/01/2014,2607,misc. beverages
25/01/2014,2718,Instant food products
25/01/2014,2718,large milk
25/01/2014,2718,root vegetables
25/01/2014,2718,shopping bags
25/01/2014,3149,napkins
25/01/2014,3149,pastry
25/01/2014,3149,whipped/sour cream
25/01/2014,3613,root vegetables
25/01/2014,3613,shopping bags
25/01/2014,3905,fruit/vegetable juice
25/01/2014,3905,soft cheese
25/01/2014,3945,pip fruit
25/01/2014,3945,rolls/buns
25/01/2014,4042,domestic eggs
25/01/2014,4042,root vegetables
25/01/2014,4110,brown bread
25/01/2014,4110,chicken
25/01/2014,4110,hygiene articles
25/01/2014,4110,yogurt
25/01/2014,4324,chicken
25/01/2014,4324,misc. beverages
26/01/2014,1032,newspapers
26/01/2014,1032,whipped/sour cream
26/01/2014,1062,med milk
26/01/2014,1062,sauces
26/01/2014,1161,beef
26/01/2014,1161,bottled beer
26/01/2014,1161,large milk
26/01/2014,1161,newspapers
26/01/2014,1161,shopping bags
26/01/2014,1404,cleaner
26/01/2014,1404,med milk
26/01/2014,1595,other vegetables
26/01/2014,1595,yogurt
26/01/2014,1645,hygiene articles
26/01/2014,1645,pastry
26/01/2014,1672,sausage
26/01/2014,1672,white bread
26/01/2014,1917,curd cheese
26/01/2014,1917,sausage
26/01/2014,2178,beef
26/01/2014,2178,salt
26/01/2014,2355,canned beer
26/01/2014,2355,whipped/sour cream
26/01/2014,2475,citrus fruit
26/01/2014,2475,cleaner
26/01/2014,4453,hamburger meat
26/01/2014,4453,rolls/buns
26/01/2014,4658,canned beer
26/01/2014,4721,fruit/vegetable juice
26/01/2014,4721,tropical fruit
27/01/2014,1662,fruit/vegetable juice
27/01/2014,1662,rolls/buns
27/01/2014,1662,salad dressing
27/01/2014,1662,sugar
27/01/2014,2389,butter milk
27/01/2014,2389,hamburger meat
27/01/2014,2515,hamburger meat
27/01/2014,2515,fish
27/01/2014,2515,small milk
27/01/2014,2515,tropical fruit
27/01/2014,2725,hamburger meat
27/01/2014,2725,soda
27/01/2014,2941,berries
27/01/2014,2941,rolls/buns
27/01/2014,3009,semi-finished bread
27/01/2014,3009,yogurt
27/01/2014,3284,dishes
27/01/2014,3284,oil
27/01/2014,3465,condensed milk
27/01/2014,3465,long life bakery product
27/01/2014,3465,shopping bags
27/01/2014,3486,small milk
27/01/2014,3486,whipped/sour cream
27/01/2014,3552,candy
27/01/2014,3552,frozen meals
27/01/2014,3717,frozen meals
27/01/2014,3717,large milk
27/01/2014,3717,pip fruit
27/01/2014,3717,shopping bags
27/01/2014,3825,cream cheese 
27/01/2014,3825,shopping bags
27/01/2014,3899,small milk
27/01/2014,3899,soda
27/01/2014,4121,bottled water
27/01/2014,4121,large milk
27/01/2014,4121,salad dressing
27/01/2014,4279,berries
27/01/2014,4279,butter milk
27/01/2014,4314,margarine
27/01/2014,4314,small milk
27/01/2014,4435,flour
27/01/2014,4435,root vegetables
27/01/2014,4435,salad dressing
27/01/2014,4458,pip fruit
27/01/2014,4458,spread cheese
27/01/2014,4485,dessert
27/01/2014,4485,pastry
27/01/2014,4494,liquor
27/01/2014,4494,root vegetables
27/01/2014,4561,berries
27/01/2014,4561,pastry
27/01/2014,4797,large milk
27/01/2014,4797,soft cheese
28/01/2014,1038,herbs
28/01/2014,1038,margarine
28/01/2014,1038,napkins
28/01/2014,1038,pork
28/01/2014,1159,citrus fruit
28/01/2014,1159,light bulbs
28/01/2014,1344,cereals
28/01/2014,1344,oil
28/01/2014,1344,sliced cheese
28/01/2014,1344,soda
28/01/2014,1344,syrup
28/01/2014,1454,brown bread
28/01/2014,1454,rolls/buns
28/01/2014,1493,root vegetables
28/01/2014,1493,small milk
28/01/2014,1493,yogurt
28/01/2014,1817,detergent
28/01/2014,1817,dishes
28/01/2014,1817,pastry
28/01/2014,2065,other vegetables
28/01/2014,2065,soda
28/01/2014,2336,organic sausage
28/01/2014,2336,specialty chocolate
28/01/2014,2339,bottled water
28/01/2014,2339,chocolate
28/01/2014,2430,cereals
28/01/2014,2430,margarine
28/01/2014,2430,pastry
28/01/2014,2440,brown bread
28/01/2014,2440,domestic eggs
28/01/2014,2466,beef
28/01/2014,2466,frozen meals
28/01/2014,2466,other vegetables
28/01/2014,2466,root vegetables
28/01/2014,2715,napkins
28/01/2014,2715,newspapers
28/01/2014,2835,bottled water
28/01/2014,2835,domestic eggs
28/01/2014,2873,citrus fruit
28/01/2014,2873,rolls/buns
28/01/2014,2873,soda
28/01/2014,3057,chicken
28/01/2014,3057,italian sausage
28/01/2014,3057,pastry
28/01/2014,3057,sausage
28/01/2014,3057,soda
28/01/2014,3447,frozen vegetables
28/01/2014,3447,italian sausage
28/01/2014,3447,sausage
28/01/2014,3447,soda
28/01/2014,3447,white bread
28/01/2014,3769,fruit/vegetable juice
28/01/2014,3769,root vegetables
28/01/2014,3830,candy
28/01/2014,3830,cling film/bags
28/01/2014,3830,curd
28/01/2014,3830,rolls/buns
28/01/2014,4300,hamburger meat
28/01/2014,4300,soft cheese
28/01/2014,4317,canned beer
28/01/2014,4317,ice cream
28/01/2014,4434,brown bread
28/01/2014,4434,chewing gum
28/01/2014,4434,coffee
28/01/2014,4434,napkins
28/01/2014,4434,sauces
28/01/2014,4563,baking powder
28/01/2014,4563,frozen fish
28/01/2014,4670,herbs
28/01/2014,4670,mustard
28/01/2014,4670,small milk
28/01/2014,4947,dessert
28/01/2014,4947,dishes
28/01/2014,4963,bottled beer
28/01/2014,4963,canned fish
29/01/2014,1074,candy
29/01/2014,1074,detergent
29/01/2014,1329,canned beer
29/01/2014,1329,misc. beverages
29/01/2014,1329,whipped/sour cream
29/01/2014,1527,domestic eggs
29/01/2014,1527,other vegetables
29/01/2014,1856,newspapers
29/01/2014,1856,rolls/buns
29/01/2014,1941,rolls/buns
29/01/2014,1941,small milk
29/01/2014,1970,citrus fruit
29/01/2014,1970,whipped/sour cream
29/01/2014,2030,berries
29/01/2014,2030,soap
29/01/2014,2302,med milk
29/01/2014,2302,other vegetables
29/01/2014,2540,bottled water
29/01/2014,2540,cling film/bags
29/01/2014,2540,finished products
29/01/2014,2540,italian sausage
29/01/2014,2540,sausage
29/01/2014,2557,bottled water
29/01/2014,2557,rolls/buns
29/01/2014,3045,dental care
29/01/2014,3045,other vegetables
29/01/2014,3045,pet care
29/01/2014,4140,brown bread
29/01/2014,4140,waffles
29/01/2014,4334,bottled beer
29/01/2014,4334,chicken
29/01/2014,4334,sauces
29/01/2014,4334,small milk
29/01/2014,4349,hamburger meat
29/01/2014,4349,rolls/buns
29/01/2014,4564,shopping bags
29/01/2014,4564,small milk
29/01/2014,4564,whipped/sour cream
29/01/2014,4564,yogurt
29/01/2014,4779,other vegetables
29/01/2014,4779,pip fruit
29/01/2014,4779,root vegetables
30/01/2014,1146,curd
30/01/2014,1146,soft cheese
30/01/2014,1268,brown bread
30/01/2014,1268,margarine
30/01/2014,1268,other vegetables
30/01/2014,1301,roll products 
